-2.242378,-9.171959,0.766637,13.116539,-7.837985
-10.770515,-10.600632,6.814635,7.549889,10.277301
5.721544,-3.571711,6.759014,4.992690,0.279999
-6.771668,-7.781069,11.197252,7.214158,7.698670
13.453698,6.059832,-0.648183,14.114740,-6.104350
0.722665,-8.876185,9.671847,10.305553,8.537590
7.498356,2.314230,1.050459,10.308609,-9.104486
2.478982,-2.844211,4.481782,-1.979486,12.121954
7.896310,-1.381883,2.574026,18.323918,-16.073816
-9.710828,-13.661134,9.917015,-5.005124,3.401883
0.601816,7.967554,0.441291,11.267717,-11.096146
5.630762,7.407712,-5.540782,7.275926,-8.760796
-12.111218,-10.016957,2.450459,0.693860,13.284286
3.585942,-8.631262,6.152479,7.642492,0.265611
3.992686,-4.470178,6.153080,15.705581,-7.680563
-8.073266,-17.223650,8.487755,3.578521,9.531716
7.670965,-1.071483,-3.798034,10.872969,-9.747521
3.113075,5.575328,3.794499,3.058042,1.402792
-2.667131,9.915166,3.398646,2.174137,-0.297845
4.230770,-6.685678,7.771500,2.281058,0.702687
-3.643992,-0.464341,1.876719,3.681267,-10.761053
3.755079,-10.200721,3.754816,5.718294,6.920969
3.811051,14.108706,1.210444,0.416037,-7.444168
5.140065,0.509834,9.060550,13.269855,-6.195422
-0.603128,3.232853,-2.456778,2.019430,-5.499398
6.708900,-3.443234,4.068294,10.510958,-7.681958
5.655903,-8.223650,8.664780,0.185453,-4.800630
-6.128081,-7.672178,9.199077,10.326628,12.273752
11.090672,8.590889,0.637588,3.675628,-8.177483
2.459934,-0.241735,2.992037,7.698320,-1.990159
12.004561,-2.034475,13.038903,3.546759,2.704784
-9.260469,9.029302,-0.472348,1.553378,-1.141619
-2.846086,-4.469449,8.790471,7.614105,4.694745
10.882660,10.552718,2.215713,12.774808,-7.924660
4.565105,-0.133811,0.514410,9.581868,-15.186547
-1.066950,-0.418741,1.942539,2.610991,-1.260835
-6.413057,-2.286509,7.917759,-4.384066,-2.873694
-5.578959,1.370536,10.653566,0.536688,1.399732
16.072158,2.687610,1.859367,10.946191,-10.592998
-9.064983,-9.222389,2.612507,7.231346,9.133075
-4.883673,-13.721284,1.125517,5.334848,9.039454
7.312209,-1.756524,11.089269,11.166418,0.684293
11.717604,-10.416214,1.696944,-2.132230,-4.717305
-7.342141,-2.381075,6.118512,0.771550,-4.011249
-1.702486,-5.743910,12.805763,-2.729032,6.084414
4.820955,4.006422,3.937850,9.843631,-5.590343
6.561002,4.947715,-5.719204,5.331027,-6.749516
2.208896,-2.766472,8.633048,17.056301,-0.047370
13.817422,0.132594,0.955979,3.119379,-2.672603
6.068085,-2.480738,4.976002,-6.532269,0.003489
-10.672935,-5.399977,-2.376274,5.329400,6.944699
-1.262006,-6.219146,6.813352,7.532447,-5.630031
8.244443,12.744711,-4.016212,12.438677,-6.196313
2.717452,0.478280,10.143198,12.546670,-11.745731
2.446450,5.065034,-1.351649,8.188558,-3.613223
3.261336,-1.831702,8.703788,0.736645,2.743907
12.623129,6.548824,-4.734723,9.195785,-1.676164
-2.444789,-0.189805,12.279208,-1.124238,-3.054175
3.955248,-6.220321,9.648965,-2.220799,-3.171934
4.434776,4.023614,2.262276,10.199447,-13.109931
-1.398840,-3.743734,4.414082,-2.687815,-9.377832
4.870754,4.714320,0.191053,5.174535,-9.014313
3.205823,-0.415323,1.759985,10.542571,0.119554
1.890844,8.802343,-5.145193,4.478718,-4.879420
-1.781929,2.481657,2.125184,-0.518312,-7.026709
4.880420,-1.923948,-3.264300,-0.524315,-6.316615
15.864110,8.887793,-11.753074,14.686635,-9.254570
-0.935626,2.385164,4.536701,3.691492,-1.511820
1.601042,-10.230607,6.033099,11.428262,-3.492439
4.866413,12.839260,3.680929,0.124957,1.496057
1.759367,3.224364,-2.207263,10.719490,-3.093959
0.282414,2.263669,7.625341,5.048006,-1.451737
8.278732,-3.103340,7.398927,11.137788,-8.315874
7.445417,3.032345,-2.445882,9.019087,-6.506693
-8.830842,-14.341126,7.399059,9.400989,8.670036
2.505081,5.124134,6.701403,4.861300,-2.273740
8.249104,-8.355020,4.096328,0.020447,-3.595736
0.567956,3.783544,4.400786,11.018004,3.954683
-13.101813,-11.427323,12.366849,9.851953,16.346096
-1.126292,5.388468,-1.150720,-1.691062,0.362085
8.562049,10.940686,-3.235076,2.113034,-12.202039
0.729718,-1.427155,2.405393,4.652651,0.901543
7.748093,0.901265,3.798964,3.811044,-3.140694
-3.016497,-1.188383,-2.215701,7.942728,1.489479
7.291731,1.121785,-0.210492,-0.333101,-0.450808
-10.994601,-15.110112,6.185748,3.559426,12.619952
7.109829,-1.383564,8.343556,1.076328,-7.357890
7.996642,7.535000,3.885866,6.750794,-8.359132
-12.189477,-14.579700,1.047643,-3.798411,4.243243
5.647256,-6.653105,11.714446,0.990093,3.065063
0.058540,-3.875236,10.165972,8.074131,1.527639
12.047631,1.007064,7.502265,7.772127,-9.286410
-6.818353,-8.954519,7.481091,8.961683,4.516360
5.164060,-5.790965,2.442533,10.628730,0.213171
2.316812,-7.132782,6.050860,-4.191500,3.327055
12.097407,-1.941657,12.760474,2.929845,1.794107
6.549499,-5.621161,19.034291,7.970150,-6.940833
-4.749503,-8.030121,11.801891,3.460766,4.176566
10.735465,4.926609,3.537508,6.392747,-6.823287
11.162749,3.324847,-1.303738,-5.755621,-5.962126
-1.998419,3.667738,3.015495,1.298301,-3.427604
-7.739456,1.785186,-0.557871,1.211720,0.144298
8.590694,5.728993,-6.086676,4.559365,-1.698342
4.803116,4.601049,-1.140852,5.729832,-16.570817
3.849508,4.918740,4.234652,8.714286,-12.628557
5.630585,-13.746345,2.480291,4.555544,-2.294298
6.321870,1.658983,1.966053,11.278901,-5.859597
2.736349,-1.460809,0.037173,5.432833,-5.465167
0.511854,-3.818951,10.313239,0.455501,2.553787
9.219692,-1.340503,-2.944233,8.106281,-4.335219
4.067598,1.315158,2.245255,5.204679,-6.793552
-5.511534,-13.762704,7.837760,17.366318,-0.300030
4.639899,4.463350,6.024628,7.773910,-8.552938
9.328068,4.633349,-7.024708,3.168404,-5.565421
11.317082,15.917673,4.233087,2.149685,-12.244043
11.545987,14.515371,3.165140,-1.626543,-7.465076
8.577451,3.673705,2.548818,3.651991,-10.513663
-0.352139,1.418062,0.260199,-6.079087,5.115526
-5.517495,-10.343145,5.011207,-0.214361,7.191209
-5.738483,5.163650,2.444144,4.960325,1.277261
14.569118,8.370806,2.451024,10.510934,-14.296439
6.034569,-7.487852,5.830372,2.074569,-2.742545
-3.451348,-8.476964,9.926478,2.846076,-0.993068
4.549774,7.872039,2.183893,4.095009,-9.529527
-8.393249,-11.243281,7.610829,7.343292,7.982698
14.013883,6.695564,4.879795,8.274242,-4.505786
9.520982,13.107170,-7.849636,4.947542,-8.819527
-10.769709,-9.328577,9.396060,12.973963,13.727008
6.734761,-7.439809,11.565189,-3.609157,-7.802899
-6.650158,-6.124836,7.983312,1.755800,2.089941
10.400831,4.030132,-1.237830,1.895937,-3.210007
4.894294,6.185969,3.798096,7.395070,-2.529612
5.791845,1.603302,9.225549,-2.256072,2.379525
4.091842,-2.357469,6.753344,9.093838,-6.878087
-2.196199,-4.850693,3.061205,-7.167963,-3.684723
14.766958,-0.477533,0.898102,11.561534,-13.946743
9.199098,-3.752028,9.724772,13.138478,-1.490244
6.632850,3.075968,14.124781,7.903286,-6.328890
8.974611,-0.324181,3.437334,9.621261,-2.141952
9.419281,-5.266907,2.166539,17.610557,-6.587235
1.772228,12.258715,6.524401,-5.357955,-1.452395
5.562066,0.806806,1.378576,8.250497,-7.643935
2.843054,1.673505,0.521809,7.553593,-2.898364
2.185818,-6.960628,14.545650,4.964155,-5.242313
4.156697,-6.615076,-1.392371,12.199625,0.234183
9.305530,5.869755,1.168806,8.879788,-4.053288
0.352175,8.500160,14.739167,1.655662,-6.920556
5.818465,5.163098,-6.533799,13.874567,-12.505095
6.263012,1.330384,-4.394218,9.423324,-12.699966
13.159050,13.735607,-4.448433,8.514967,-4.169370
-3.100341,-12.236464,5.311206,4.884715,-3.468483
9.769455,0.341104,-1.955407,-3.009918,-3.885224
-5.289297,-19.218675,9.622556,8.659060,14.628284
1.184930,1.345535,8.227326,-4.273764,-0.458701
-8.239405,-13.537217,5.939281,9.258388,10.258419
-3.188032,-9.064050,6.697011,3.904173,-3.476914
10.930037,11.087665,2.622494,8.231405,-0.104090
-1.730936,2.392516,-0.128454,9.436976,-14.234052
-2.479910,3.729469,0.527166,2.335681,-2.105171
8.019360,10.389626,6.779277,3.010437,-1.830288
-4.105670,8.181374,-2.637226,8.672148,-3.181380
3.839689,-6.206790,-1.142423,6.369598,-9.226844
-8.120623,-3.510371,5.945975,6.460734,10.313295
9.389857,6.098429,-2.996870,4.969733,-4.476736
2.786226,4.695372,0.262606,-1.699688,-1.620596
4.606231,-2.497317,6.784356,2.094608,2.215964
2.983848,-6.135361,5.224414,3.437492,-1.651658
0.941956,-3.772293,8.349090,3.457530,2.273149
7.436157,-2.674544,0.856491,-0.951549,-9.029685
-10.640923,-11.169672,9.780338,6.089450,12.746521
-5.940244,-15.716179,2.887375,11.754200,6.764696
10.992229,-2.854926,-3.842300,13.304681,-9.925879
10.151368,6.487750,0.260456,6.763902,-5.786600
9.048114,7.050198,1.333489,6.059073,-9.767630
9.032481,10.004516,-4.187715,-1.568478,-3.702869
-6.928992,-10.488553,7.396069,5.865375,9.325268
2.338719,-7.575706,6.312190,2.315147,-1.321165
10.456138,5.731522,-3.289961,1.317746,-7.630288
11.250364,2.509617,1.128412,3.619813,-10.087234
2.578393,0.872977,2.597086,1.078327,5.910481
6.879174,5.257470,13.006044,15.332784,4.086136
11.873367,14.408122,2.807546,2.461980,-13.223390
-15.319292,-12.848255,5.745708,4.589869,3.565596
-3.035508,-11.627028,9.213059,-2.816476,1.256641
-5.944834,6.658757,3.592561,4.936511,-5.548152
2.843366,4.286227,1.871717,5.478029,-7.788261
3.946779,-7.635993,6.781177,-2.123678,-5.314322
12.037383,-3.803004,2.303375,10.079809,-6.322130
-7.759839,-9.337501,5.734419,1.368026,8.078397
-3.278918,-8.308160,10.318269,-3.415552,-2.954729
3.803728,0.015965,3.898252,12.794357,-7.687636
0.816195,-0.735362,2.169750,6.268152,-4.486647
15.919329,11.647588,2.298262,6.273936,-4.374221
-4.183404,-8.145411,5.775273,8.304500,11.444106
-16.214560,-6.015047,9.896262,8.748619,10.450792
6.488479,-2.674570,-1.060527,3.201838,-11.155965
-15.693847,-9.569853,12.426477,7.318292,4.082188
3.890340,2.675855,3.253174,15.561305,-4.982830
2.757843,2.734231,-10.129305,3.070911,0.229268
11.360316,4.404086,13.863381,12.542844,0.255293
3.548488,6.656687,2.905616,7.085790,-1.768054
2.100527,-3.039915,7.040600,14.952711,-6.191596
-2.553405,8.818164,4.039271,3.983287,2.590851
2.275975,-8.872554,3.008974,12.194929,-0.351598
2.521703,-2.056224,2.040156,2.416596,-2.529736
-5.529018,3.764498,-0.281107,2.238086,-11.277161
0.395172,1.277813,3.261324,5.054049,0.389477
4.917917,-12.898446,7.759274,-1.698200,-3.857450
-11.125366,-11.734940,8.082779,4.604980,15.369546
1.408824,1.480422,14.097923,6.375315,-5.542839
-9.797180,-15.015964,9.175147,6.831580,7.438403
5.168148,-7.765185,2.855846,0.016078,0.271852
-7.543908,-13.113883,6.984068,6.451419,6.360801
-13.796079,-8.843626,5.888592,-0.506480,12.377591
-14.078557,-14.204974,7.038591,6.732256,10.947129
2.244913,6.383950,2.957702,2.696512,-1.796006
-2.882178,1.173271,1.613710,-3.320850,1.754087
19.195449,8.463485,0.738780,11.820596,-13.496620
1.320977,13.067379,5.989812,0.555204,-0.517578
3.977990,-2.147093,2.004147,3.701476,-5.927541
-7.118944,-9.265438,12.277200,-4.758302,6.248253
4.872645,-1.680104,2.147845,5.529217,-3.117399
4.914103,-10.502728,10.458875,-4.228755,4.285519
1.610446,7.752760,1.912308,8.484689,-8.823621
-5.552593,-11.150875,2.489614,-4.135014,9.221203
5.342330,2.730680,5.622804,2.906652,-13.889694
-3.063761,-3.168390,15.150562,6.120983,-8.093699
-7.519290,6.142127,3.175499,6.459800,-8.092298
3.856405,-2.993239,3.269683,3.988443,-8.173297
6.042267,1.046166,3.771155,9.025339,-4.986703
-3.693332,3.015452,8.091045,2.843975,-6.194985
14.216065,7.144813,-1.358133,-0.528231,-6.492029
11.937564,9.146465,-1.610891,9.973928,-3.990793
1.864583,-5.504507,10.029054,3.532170,-0.053049
11.114408,1.822336,2.556621,10.946624,-13.977464
12.737617,9.014106,2.343947,1.434425,-10.287976
5.161894,1.861480,7.896047,13.839847,2.765450
9.095066,7.116173,0.066043,5.916600,-3.351528
5.513347,-8.896719,9.451370,-2.375267,1.228515
2.207200,4.940789,-5.778928,-4.888021,-3.336305
-5.366004,-10.243399,6.201215,0.120984,14.184181
2.185257,-5.276677,4.565331,2.601545,-0.738134
9.298316,5.043649,-0.039073,9.711968,-9.215459
-5.131835,-7.133809,9.282680,6.281950,-1.713274
1.410333,-7.175580,9.476770,4.389892,4.319396
3.328530,-9.228320,7.362746,0.689697,-0.672606
-2.444041,-7.327377,11.890593,6.096334,3.535083
-11.024073,-6.761202,11.499046,3.227251,6.990935
-1.256300,-8.206965,10.791671,-6.975658,4.420248
3.591135,-4.287318,0.921765,11.385756,-2.274507
-3.740411,-4.542709,4.656636,10.829223,-5.379325
9.025957,-0.102664,2.275605,5.031522,-3.290402
8.074904,2.731175,1.406394,3.975384,-0.204773
13.568789,-1.615500,10.440300,10.060336,1.547325
-0.444007,-8.379985,15.847767,2.291484,-3.276526
-2.276315,-2.601343,2.764972,-0.709460,-8.047697
-9.999942,-10.013842,-2.632694,4.706758,9.573865
2.864076,2.013632,9.477867,11.197135,-4.872891
9.120851,-2.862813,-3.834335,5.659225,-9.855954
7.578190,-2.973511,11.222477,6.165702,-5.429344
-0.191030,-2.448270,3.809224,0.700023,4.856504
4.018992,-7.756722,7.000620,-5.616410,-5.583908
11.166161,4.869356,-3.833376,7.962995,-7.741916
14.563095,6.267743,-8.161507,13.474243,-8.598807
-4.131033,2.073814,10.960129,5.770528,0.124756
-5.066025,-4.793139,8.704527,2.690880,-1.359610
11.901593,7.613175,2.967349,12.073328,-9.246779
4.751235,5.369821,6.555489,8.872290,-11.924186
10.748508,-2.221976,1.207917,16.536038,-7.363092
4.817196,-4.078987,2.387809,9.219419,-11.275768
-8.504553,-13.262433,13.645574,8.008567,7.898129
-7.126996,-8.841930,2.231378,5.460634,1.553162
-5.628699,-6.833719,10.488203,-3.725134,1.627629
-11.018460,-10.736369,8.897076,4.673341,7.810604
-1.117041,-8.974787,11.762863,-8.323177,-1.915207
2.258753,-8.574686,10.868882,1.303038,-7.049207
0.406488,3.502373,-4.800917,2.872240,0.421157
1.619879,-0.953543,-0.608139,0.587562,-2.850611
3.248097,-0.657520,15.283434,3.529520,-1.184012
-13.004572,-14.662115,12.998606,5.807530,6.691864
8.094799,5.840710,6.112742,5.522924,-11.966183
13.413698,12.661123,-3.670626,1.067845,-12.566947
16.628036,1.170472,14.508704,7.852923,-5.337446
-3.816101,5.930416,6.862059,1.487401,-5.436764
3.791112,-5.236621,2.461778,9.071082,-7.603709
-0.196820,-7.989784,9.047504,12.207635,5.716287
9.967204,4.149950,-4.198589,2.512972,-4.799362
8.024775,1.685146,-3.777391,8.342495,-1.899741
4.415886,3.511282,6.649767,3.637649,-5.372517
6.963674,-4.863019,3.941345,17.586175,2.215202
0.971288,-6.899565,10.847804,8.080092,-3.348470
-12.875798,-9.734913,7.713191,3.949888,4.035932
0.595086,-9.819646,6.106069,-5.147655,-3.946961
-1.904300,-7.952340,12.719360,6.781502,1.458375
-0.572663,-11.501042,13.426038,2.615306,-9.702221
15.298254,5.002879,-3.263428,4.026588,-13.068601
2.584577,-0.724038,4.319076,3.939886,-0.860034
0.927460,-0.664654,-2.146550,11.630121,-9.353434
0.993706,-2.187033,11.434383,2.959134,-1.355343
4.774101,2.415749,1.468405,4.169119,-11.086830
-7.869936,-5.990799,4.200665,7.806170,14.428469
-7.915194,-12.671130,1.635866,-0.398029,7.918225
8.930918,4.424574,-2.249604,11.191066,-1.510753
6.838312,-10.143459,9.217442,2.683450,-3.357694
3.659087,-2.705234,13.166657,-3.967863,-2.550256
-2.013549,11.995555,7.977327,8.367900,2.097275
-2.394136,-0.322389,11.821492,7.080705,0.571852
5.291012,-1.809185,6.549218,5.215344,-9.248289
2.005950,-12.728174,8.637921,-0.022215,-3.239241
-8.277200,-11.427953,10.228124,-0.680701,12.199286
-0.388949,-13.814312,5.450432,1.710537,-5.570100
-10.861421,-9.741284,4.512133,2.535413,7.801023
-0.897634,6.355133,0.749994,3.308494,-3.905503
4.038579,5.198964,6.842492,0.822388,-13.734722
1.642964,6.843913,11.587847,4.675582,-5.178193
-11.892109,-0.456091,9.405620,8.212722,10.955829
4.139165,2.848404,8.813901,6.153562,-1.974865
5.979395,10.274508,2.914390,1.426653,-6.674972
-2.784942,-6.579464,1.205238,6.422694,10.466922
3.766792,-9.311061,5.790410,5.680429,7.044297
-6.259896,-12.040678,7.564308,0.509952,3.091035
1.548744,-2.865433,7.582940,5.988195,-5.985792
1.084966,-5.801552,8.352109,9.529352,0.489155
10.421261,5.708761,-1.675856,7.017145,-4.537477
9.353296,-3.307545,8.435467,2.070464,-0.456540
8.979344,-11.005483,6.579523,1.857989,0.099983
-1.642010,5.132657,4.389547,12.614049,-0.635471
0.362029,-16.526910,5.297812,4.442506,-4.178261
10.508151,-3.988526,7.832213,-3.116597,-0.805387
-4.530738,-8.968422,7.117815,5.962362,-4.573331
9.209400,11.884464,1.256730,2.733824,-9.064865
0.010919,0.791026,4.852789,-3.347225,-2.416812
6.685946,6.843890,0.325270,15.357889,-15.862544
1.136811,-1.627827,-0.039401,11.375067,-7.944609
-12.083957,-7.152512,5.339246,3.432570,8.832377
4.508143,-5.339676,3.232692,11.675676,-2.384171
4.708615,-3.897022,1.525032,7.911015,-7.544050
-1.128743,-3.109945,17.589284,-0.245526,-3.296131
6.795956,-12.967172,4.004574,-9.946616,5.347806
6.716468,6.332743,1.590349,-2.892291,-0.549130
-0.037218,0.497983,6.653857,4.433373,1.153273
4.931256,0.370335,-0.603252,-0.472027,-11.773322
6.236821,3.009957,2.846580,1.288667,4.079190
-2.810967,-1.493696,9.145752,4.821527,-5.240130
0.873076,8.884836,3.441245,3.994306,-4.624740
-1.132665,-14.139059,10.196836,5.194613,-0.589234
-1.862533,0.817774,9.472640,7.596927,-0.742745
6.866120,-9.921909,2.969291,-2.526481,-4.181279
7.164993,10.561877,2.700381,9.488273,-12.905177
0.574696,2.702392,-3.834024,4.550471,7.318313
-2.210831,10.496055,1.808294,-0.889681,-2.261927
-15.337969,-9.087183,7.462540,6.440682,6.832432
0.657613,-9.381245,11.189411,1.681370,4.402945
10.288246,7.062527,-2.672926,5.377606,-5.192901
-5.033316,-2.806880,-0.075544,5.260663,-2.911902
1.658030,-9.861518,6.446874,0.268613,-6.113630
8.989249,1.126797,-1.779831,2.485652,-10.884918
0.120610,0.296410,8.238928,5.532746,-0.803874
2.643280,-11.520029,11.119266,-2.229666,-0.153051
10.480860,5.958247,-10.241092,4.649602,-9.922669
1.353039,-0.286656,0.622811,3.121514,2.042992
-2.613334,9.553669,-1.380622,-2.698105,-1.228558
-11.152223,-12.581469,7.656220,-2.935627,14.089724
2.905047,-2.457988,4.877856,7.222007,1.529836
-2.644254,-8.287994,7.880045,4.582588,4.132318
3.433086,5.087019,-3.655072,10.567064,-9.734991
3.404052,-2.331069,4.766526,12.065599,-13.024572
-6.592569,-12.431763,6.908284,-0.272634,-1.772376
2.427210,2.640495,1.082381,0.113882,-8.239527
11.441511,5.504512,5.365524,4.599726,-5.867455
5.412865,2.672972,1.932789,5.236941,-5.595956
-12.805365,-16.860978,-1.584832,-0.746263,6.676602
8.956190,-2.160941,4.274094,14.112343,-7.390370
6.976632,2.406493,-0.364541,5.402186,-10.076928
2.489970,-2.081268,9.835491,-3.802891,-7.508234
1.844787,-11.939003,6.766907,1.137854,1.050666
-5.577803,-4.355655,7.364106,7.155176,6.510791
11.465316,1.285447,8.274219,4.705199,-10.785586
10.412826,-3.224109,4.417384,13.789892,-9.060578
3.811225,6.126537,5.843977,12.561641,-9.794240
14.016534,15.973091,-12.123205,1.368534,-3.398883
-3.332126,2.605134,-1.264591,6.542352,1.616311
2.933746,-3.660204,0.073041,10.164957,-12.911255
11.441104,-11.846313,3.608776,-2.554757,-3.989526
6.453447,-2.933547,-0.857201,3.408376,-11.968381
-5.299734,-5.907639,3.096022,3.376609,9.643303
3.498299,0.152128,6.865702,6.811458,-16.209606
2.911861,-5.394336,12.504605,-4.661294,-4.941103
1.711993,-2.273187,11.266108,8.830893,-4.060898
3.552490,3.464502,2.954991,5.507073,-1.312307
9.644367,1.258736,5.120430,10.640580,-13.534377
-1.339129,3.057577,2.279929,-3.762936,2.076402
6.015984,2.096984,-0.541365,7.513948,-9.245118
2.329172,6.910912,2.061152,-2.169156,-5.544195
5.294744,1.050330,-3.810430,2.981923,-3.830056
-10.650191,-13.210095,10.031801,3.169430,5.811592
-9.407599,-10.958973,4.900127,6.132790,6.202176
4.452124,5.411275,-1.829151,2.156932,1.759439
4.414434,3.992803,6.764469,10.125960,-7.144143
-1.130386,-10.337996,13.463690,3.606072,3.217885
-1.782632,-10.340632,15.033973,9.119879,1.356359
-4.247062,-6.790929,7.341401,4.853595,10.516641
-6.730987,-9.803950,12.088516,6.523926,5.358881
-7.153892,-5.329242,5.893564,1.272799,11.145707
9.338960,-0.660425,-0.717526,3.284446,-2.500883
2.996150,11.198572,4.907332,2.200862,-1.027826
1.073434,9.423035,-1.488598,2.501206,-1.565533
4.993218,-7.995507,10.883047,7.696638,-2.039263
4.069544,-3.585757,9.297826,2.602136,0.020981
7.860694,1.361030,4.501755,12.908936,-11.131914
2.552814,-2.854538,10.083512,5.241616,-5.034736
-6.079919,-12.501715,3.904610,6.906772,9.354224
5.638465,3.012643,9.264075,6.869427,0.494717
16.764622,-3.831816,6.358320,-1.972695,-0.717846
6.849624,9.196271,-2.139068,3.720628,-10.403539
16.173252,5.600344,8.121062,6.841314,-14.531800
-2.114817,7.832014,-2.955106,-1.447616,-3.357466
8.612418,6.789278,3.611082,2.554001,-11.870837
5.655064,4.999093,2.954801,1.502257,-7.455187
13.870109,2.747610,-0.699577,1.389082,-7.419609
12.505257,0.334553,4.510084,7.274589,-14.813829
3.490173,-0.245460,3.135307,7.673139,-14.387970
7.368112,-5.290091,0.301764,4.383617,-10.037019
6.442402,-0.311193,6.579984,8.138982,-9.137431
-3.273715,-14.794888,12.844210,-0.512885,3.614377
-11.250223,-9.000451,8.404990,7.097752,13.596785
0.687122,1.901157,8.264240,2.045282,-10.809281
7.694931,-0.973078,-1.066051,14.658168,-7.894651
1.742074,7.825832,0.238946,1.241472,1.480882
16.994536,9.654990,0.170551,9.044417,-12.335227
8.466683,12.293409,0.284315,10.678748,-2.895519
-6.886798,-9.987501,5.691418,5.177920,-1.377303
5.265390,4.170795,-2.789114,3.646835,-9.167966
4.881766,2.213845,12.931638,6.082444,-0.453681
6.560523,-9.179739,-0.028758,4.883991,-4.626676
1.705040,-5.409305,11.285914,-2.098112,-1.244881
-1.369610,-9.078409,9.048279,-1.238326,-1.650559
0.612064,-1.430713,9.323282,7.497415,-0.658356
6.700037,-2.053794,13.877559,6.987342,0.331188
7.804215,2.857734,0.746536,2.503632,-6.116052
8.941150,8.085002,-8.417096,9.349805,-4.250727
3.179105,-4.342307,9.415253,7.257696,4.787067
-2.574873,-3.619399,0.663619,1.523060,3.394259
-16.789172,-14.481308,6.448022,3.055320,11.034394
5.317574,-14.319524,9.703936,-2.088962,-9.983489
8.410868,-12.636648,7.194546,2.210831,0.213603
14.914736,-1.996478,2.106387,7.390674,-5.032644
