11.470711,3.389998,1.866066,0.647533
6.938945,5.285389,-14.636938,-15.569807
1.172288,-1.817708,-0.516386,12.546372
9.465428,-5.522510,5.596938,-1.004590
13.011094,-6.641092,7.330465,-1.095164
-11.476652,6.214228,6.381927,4.103413
-5.516580,1.851398,-4.840539,12.294658
-4.821198,4.454682,-0.990726,6.353680
-10.511627,3.065637,0.829425,9.949980
6.093075,10.849298,-2.081455,-9.746158
-11.648522,2.516537,5.213148,5.897461
-0.609255,6.432962,-11.104240,-6.875553
-7.585524,-0.034745,-1.811641,9.296272
-6.644457,10.163778,-0.602034,9.197468
1.784178,4.119474,-3.821364,8.241824
4.181215,8.021762,-9.541926,-9.467706
-0.261438,8.140912,-6.068206,-7.378152
10.119511,-3.345531,5.526912,-0.696743
7.055052,-3.869606,8.730255,2.007936
-1.440609,0.948852,1.662105,4.296903
3.555802,-4.035427,4.287231,4.369689
2.692878,7.098455,-4.038959,-4.381201
1.596342,5.896915,2.772704,5.091352
7.974773,-1.206263,7.317837,2.862072
-11.810509,8.086903,3.981766,4.830694
5.034332,-0.808879,-0.656496,1.503467
-0.108535,1.336607,-2.857066,11.464972
-11.750014,2.509784,4.040155,7.651877
7.009298,-3.936101,7.204428,5.106629
-2.551938,2.990755,2.591180,5.177561
5.977988,-3.462963,7.881009,5.274746
0.875217,4.831652,-9.511193,-10.887995
-0.165135,10.097249,-6.103629,-12.302709
-11.219509,9.398417,7.867469,7.705147
-2.355433,12.380229,-11.153897,-12.159807
-10.002149,9.474506,10.898654,13.595696
-11.696472,6.424615,9.042865,4.890731
2.267915,6.093226,-9.530015,-13.018010
0.248277,1.489209,-6.386144,9.674317
-0.556834,-1.190291,-3.547239,11.679994
7.713683,-5.101499,2.836665,1.702743
-0.552686,2.989564,-1.703119,3.230135
1.695018,3.194384,4.972875,7.299268
0.613878,7.706012,-8.300164,-8.370100
3.146297,9.213654,-5.277385,-6.983207
-3.871358,4.711462,-2.766485,5.770122
-10.349382,6.774075,7.053201,9.558036
9.182855,-2.525355,8.008748,4.821728
-11.173514,7.094875,3.646547,6.036862
-2.058644,1.779220,-0.650065,13.672744
7.201961,1.955508,8.852806,0.652276
0.774443,0.348600,0.943156,-1.939184
9.998470,-2.766625,7.340479,2.654885
3.474222,5.284986,6.950060,2.030941
-1.240668,9.930111,-2.426718,6.826638
-0.913041,0.859577,-6.024888,7.938029
-0.610942,5.990377,-0.514425,5.495690
-10.610515,11.163876,4.788508,6.936456
-5.642743,1.782497,6.102821,9.457820
-1.055696,-0.023495,-2.951557,6.061981
1.508549,3.098445,-2.835328,2.286010
-2.814532,7.043559,-2.910650,12.333934
1.824946,-1.773832,-1.192374,10.998435
8.491576,-1.944298,2.211501,-1.058432
9.902676,-4.304144,5.919726,-0.616286
-0.423194,8.641103,-7.454427,-8.221059
-7.268306,-3.938616,-6.053779,7.721739
-7.288143,1.071349,4.782330,5.433800
2.032088,14.313213,-4.829636,-6.792166
8.396239,-2.911781,9.366197,3.697874
-1.840675,7.354850,6.324218,2.085923
2.497987,3.955098,-0.787198,1.630994
0.421109,1.880842,-2.284337,3.298558
-8.770223,1.975729,4.456772,9.639937
-2.141786,2.395862,4.323051,9.079483
-12.149121,4.870549,1.982245,9.446185
0.127517,0.480334,-0.573412,6.850557
7.888020,1.123740,1.647418,4.308338
-0.819692,0.956096,4.355257,1.966542
4.107951,9.601911,-16.414906,-2.916312
10.118279,-6.908502,7.268876,0.298530
-2.772598,0.896890,1.145484,5.174821
-0.605930,9.283395,-9.649707,-15.014155
9.858456,-1.248163,6.290426,-0.088920
-6.338395,6.073210,7.102243,8.008243
-0.324247,2.888911,-6.639750,5.428701
-2.922135,9.570734,-9.461755,-11.126350
-4.906672,0.056469,-4.741601,3.999918
0.208397,3.259648,-0.291833,2.773020
6.483252,3.335678,-9.506284,-8.393552
9.941988,-11.008729,6.852599,-0.358249
2.457495,3.955476,-4.036786,7.091142
-12.889242,5.373346,4.741062,7.079642
3.835149,-2.705024,5.325565,-0.802010
1.539727,1.665594,-2.608915,4.860575
-6.602098,7.432639,8.338332,11.828471
-12.651930,7.056383,5.141018,6.617312
-3.562118,9.388781,-4.279964,-9.408548
-10.345222,2.149838,-3.218866,9.382463
8.845724,-3.320397,5.567374,-1.154290
-8.063699,1.028931,-3.208110,8.071002
1.691004,-0.497821,-3.914192,7.428030
0.673881,8.953475,-3.940484,11.844165
1.320781,11.224360,-10.166702,-7.047921
-1.485659,-2.616221,-2.331595,9.662347
0.149258,2.174603,7.271886,3.880847
-9.698572,6.779719,5.741235,7.737828
1.442188,17.451861,-15.685689,-4.290832
1.271404,5.448036,2.257744,0.946678
-6.845499,3.398301,6.113764,12.946641
3.858350,8.290976,-0.397212,-3.306378
1.015989,3.937953,3.072445,-0.871232
-1.927976,5.734992,0.987413,8.518359
-12.051435,5.836201,3.925571,3.526072
5.883738,9.159723,-5.350678,-12.455482
2.124467,4.201060,5.344308,0.195016
-1.421997,5.026150,2.922629,2.136276
4.373388,2.329180,-0.988506,12.093225
1.324126,7.811066,-9.422728,-4.719408
-9.689636,6.566456,8.229832,10.405865
7.833154,3.155157,3.470297,-3.743999
-8.376119,13.374476,8.219460,3.079796
-1.821388,0.258039,-1.690317,11.014879
-1.712134,1.577374,-1.799523,10.309315
2.141728,-3.341648,-3.020527,10.751371
3.748840,-3.325900,3.754574,-0.203640
6.400666,5.613703,2.633455,2.986980
1.998778,9.452497,-6.875801,-3.209433
9.235416,-1.363886,10.657026,-4.829332
4.062107,-5.902537,4.961161,-0.683921
-6.380187,7.647940,-12.941732,-7.530169
2.153088,4.916946,1.230121,7.662190
-12.790066,5.839846,13.846214,9.201590
-2.781510,2.544827,0.682346,2.013097
2.102646,-1.300432,-6.062471,12.211604
-1.891565,3.265842,0.664480,2.342108
-3.094640,1.996487,-2.595367,9.308373
5.739555,2.374015,-1.345511,3.887943
-5.488480,4.415135,-0.329646,8.926554
0.859146,6.267037,-7.700667,-11.846410
5.891369,3.653963,-4.447812,-6.553665
11.309623,1.129684,4.170302,0.207096
-3.206200,11.278005,-5.960390,-8.559064
7.326387,-2.452012,4.614584,0.340125
-0.172413,10.563231,-8.000332,-10.650997
-0.546283,1.148147,9.546869,-5.838301
3.876492,6.451140,-10.265318,-8.390279
-4.833595,2.844234,-3.755824,5.009179
0.468627,9.172941,-7.274326,-6.682703
10.409836,-5.867020,8.111488,2.236838
1.969496,7.265987,-12.174414,-5.053009
-3.707040,2.266393,-0.840162,5.320527
8.719998,10.668312,-7.939105,-11.519783
-2.223786,5.104672,-8.985408,5.022932
-4.189675,3.666679,15.198677,6.901939
-2.044225,9.348517,-0.321592,-0.697154
-0.459793,1.486023,0.150883,7.552282
7.654950,-6.100032,-0.380070,1.031608
3.991070,3.997032,-7.105997,-9.353592
-10.675109,6.116386,-0.001744,8.848704
-1.225160,4.535366,-0.989725,14.408154
0.583853,5.705318,-0.134738,4.865992
-15.693122,5.323892,7.577467,10.653327
2.195517,3.724257,4.322488,-0.719734
5.334350,-2.812600,0.116277,-3.041966
-1.406690,1.934618,3.119168,8.001937
-2.404207,2.111754,0.900628,1.180718
-0.521595,14.752549,-14.166328,-9.232976
0.752266,5.079937,2.882070,5.202812
-1.846862,1.438239,0.537645,11.327915
-0.576287,1.367298,0.737699,1.441679
-4.373359,11.025607,-5.532127,-4.971474
5.846653,7.619138,-10.817621,-7.290082
-1.110668,-0.905076,-5.455247,6.914255
-3.082940,2.067689,1.201349,7.842616
6.454333,-9.476420,7.259582,1.795636
7.230834,0.923073,9.840450,-0.661926
-5.106678,3.968680,-5.137337,7.556388
7.785534,-0.059310,2.192543,0.336112
-3.088770,8.414843,2.258802,9.343109
10.009023,0.301346,5.420802,-3.923161
11.464510,-0.846491,5.824874,-0.329401
-1.182543,1.864808,2.878817,-1.775082
9.216081,-1.714200,3.805217,2.060207
-2.681058,4.600891,1.084046,7.880900
-3.775363,13.628692,-6.145709,-7.809331
-8.151864,6.894059,4.998600,3.466666
-10.902528,6.338739,-1.400683,6.757960
-3.881810,2.770666,7.277156,0.017208
5.395172,6.017456,-9.803194,-12.249826
-4.800003,2.537315,10.156725,14.780972
-2.543100,10.134651,0.814411,-1.344701
-8.850349,4.436348,6.554430,7.226826
6.898097,-4.080000,1.176459,6.908359
-9.070518,7.277345,-0.194044,10.330196
-12.983716,9.870287,3.816270,11.113697
-0.313961,4.430913,-4.680198,5.676738
-4.591445,11.109598,1.635289,6.199830
-1.565897,3.790334,-7.248366,-5.674259
10.853600,-2.027987,4.668572,-1.362478
8.345750,-3.436416,4.728210,-1.312779
-3.582195,0.789319,0.983145,9.611907
-3.149283,5.806764,0.614520,3.705986
-4.109807,8.389103,-1.390214,5.642682
-2.517618,0.413461,2.457891,7.104049
-0.009432,10.345221,-9.960640,-12.043472
3.290488,7.392104,-0.671022,-0.375289
-3.316917,4.619057,1.716466,6.293751
0.223200,5.697697,4.153133,4.250149
-9.997554,7.560008,0.581151,7.944065
-9.402034,5.963914,2.416803,7.908858
3.008657,4.459248,-0.582214,0.204359
6.745772,-2.855011,5.176768,-0.761496
-2.492821,8.384854,-3.569626,-13.089965
-3.283076,7.334168,2.175636,6.556247
3.764785,6.050461,-4.228542,1.268829
5.132055,3.394493,3.378366,1.434042
-1.707991,0.784760,0.910749,7.090202
4.807551,9.347152,-10.825763,-5.861129
-0.947263,6.809909,1.755737,9.627098
-0.142497,2.778439,-2.548919,7.949448
12.321337,-3.251789,7.537624,-5.809839
-0.198366,3.573073,-2.280845,7.077328
9.017983,3.701362,-0.941279,-1.322747
-5.311379,4.459895,2.014383,10.053374
-8.612862,6.647388,5.456445,5.932488
-2.047729,5.612604,-1.841618,5.322131
-0.185268,1.069519,0.150614,12.979955
-0.455362,13.995979,-3.653914,-12.233294
-2.842700,9.900011,-1.434220,-11.884371
-11.613292,4.960645,5.701246,1.679230
3.765963,5.605724,-5.131265,-9.567801
2.159207,8.720609,-10.037399,-6.683947
9.728957,-4.062846,1.119249,0.494353
6.918901,-2.841537,4.381869,-0.405856
-1.463823,-0.095486,3.618462,-0.829700
-1.691569,4.485555,-5.047284,7.650976
-8.296008,6.052207,4.117361,7.558270
-1.433154,2.910774,5.120639,-0.759958
10.547963,-7.975621,6.429482,4.147833
-8.754399,5.605664,7.225893,2.773519
7.842086,-1.819375,2.691158,-5.740693
5.089237,2.774258,3.029876,3.889018
-3.408928,2.253468,3.157902,1.468598
-4.308993,5.582899,-2.822482,3.679627
4.197320,4.426860,-6.974316,-8.545292
6.709129,8.471466,-6.275364,-9.323889
6.345492,-2.258779,9.195893,-2.811733
-2.557158,0.376252,-4.888827,4.226795
-2.740976,8.717314,7.550325,10.066932
0.262450,10.702214,-8.967301,-7.978564
-2.235988,7.467143,0.845737,4.564999
11.616757,-4.958215,7.676445,-1.151466
-5.710943,4.037406,1.999761,7.386692
-8.800036,5.442461,3.039902,10.493153
-5.711425,5.304531,-1.593141,9.323012
1.906757,2.861581,2.602109,9.629299
0.258380,3.563407,-1.182762,0.554987
-9.195733,3.753527,6.642430,7.881078
-2.752270,6.231546,-1.446601,6.567964
15.306985,-3.037680,7.909854,2.271063
-9.937148,3.168487,7.237059,3.810998
-3.266421,8.186304,8.327546,5.011908
-9.638018,7.169242,8.618642,8.487909
-1.346980,10.521283,-3.277884,-8.777677
-6.036930,3.882794,1.102666,11.266364
4.461563,6.085989,-11.849661,-9.189417
-10.464330,9.416799,9.144147,7.826305
3.748521,7.491383,-10.055729,-9.562300
3.045725,8.209326,0.171005,-0.545418
2.143552,7.816911,1.075585,0.873034
11.641778,-1.862644,1.897318,3.776716
-5.159471,1.736681,-0.992498,8.133726
0.101344,-0.919281,-0.285646,1.711002
-13.422663,7.184747,4.966589,10.009702
1.108203,10.175999,-4.387197,-4.147872
1.734681,3.079743,7.379243,-0.281796
-0.177666,2.972279,5.289859,-6.779890
-4.150892,0.864678,-3.382113,11.219330
6.545887,5.656882,-10.234009,-9.874772
1.999475,13.211426,-9.355995,-3.122947
0.043612,4.595988,3.252407,-7.420115
-10.023208,7.419444,7.858810,7.889639
-13.702344,9.466542,7.017329,8.130262
1.605819,0.581914,2.722657,0.632537
-0.209417,0.825526,1.797475,1.480542
-12.588824,9.473691,5.646175,4.311070
-9.292100,9.636053,5.619274,8.167257
1.156565,8.683614,-8.566015,-8.453491
-2.804352,8.942330,1.565418,5.275745
-9.287861,2.562656,3.911626,10.225814
0.536185,8.100474,-10.938132,-3.362076
-11.144539,3.382800,5.945856,6.981662
-2.688844,1.875129,8.671467,3.304861
-12.323436,2.347861,1.823916,8.871993
12.406724,2.568878,2.500365,7.019994
1.680735,10.700248,4.864605,0.792378
-2.440755,0.660583,4.668153,-1.736248
2.993498,1.738653,-0.366933,5.205864
-4.155128,12.451181,-11.900555,-5.938537
3.071627,10.133539,-3.361453,-6.363683
2.718089,13.356322,-11.959801,-9.337666
-6.116251,4.364790,-1.988509,-1.387057
-6.125667,-2.218028,-1.109851,4.960337
-13.163026,6.590225,6.643426,10.647408
0.138240,4.885655,-2.018206,7.720030
2.007664,-0.742469,-4.072893,8.599607
4.557326,4.307972,-12.562090,-14.396362
7.228019,-4.164367,3.707951,4.932482
4.627842,1.603112,5.779214,-0.391968
-15.255432,6.456567,3.017900,10.147623
-2.996389,4.894289,-3.039007,7.166582
-0.036225,0.922757,0.946399,8.794409
-4.948225,4.472646,8.488723,3.545880
-3.472380,0.375551,4.508853,1.612264
2.382639,3.303491,-1.675599,3.909169
0.726172,0.220543,1.264388,13.718102
-3.292115,10.070762,-4.289901,5.113760
1.024148,10.819475,-4.330722,-9.269806
0.798166,4.216395,-3.674408,4.523088
1.816044,4.009336,4.785804,1.849318
-9.651885,8.268545,6.327739,7.125511
1.394822,5.735545,-11.764901,-8.222811
4.865884,5.377630,-8.388567,-9.264461
-3.952626,3.085572,0.449457,0.973879
-0.957796,8.025593,-1.045353,6.446395
-11.443975,4.025955,9.713332,3.007465
-2.156906,6.074343,1.475456,4.555781
-0.793738,6.611805,-6.822361,-6.223148
-11.195785,10.762975,3.743937,4.674222
-1.747009,6.729465,-12.126106,-8.110295
2.652014,5.655958,-4.970975,-8.017635
3.615250,0.614036,1.052716,4.757438
3.565135,1.218073,-4.258053,8.359349
6.113186,1.927442,-1.081306,-2.356905
-6.798403,3.133482,8.172832,8.454837
-3.241619,2.533614,1.723799,-4.084436
-5.442891,9.539895,-8.873181,-8.978148
-8.820630,6.692647,2.693228,9.232583
5.069866,2.235440,0.098387,-0.665904
4.513983,-1.736909,5.181761,-1.778046
-8.278376,8.654344,4.984271,7.264817
-2.430188,4.528846,-2.489668,4.544685
-2.955441,9.195476,-11.669794,-10.286003
8.060234,7.720359,-8.926370,-5.970213
-7.307720,8.662105,9.493118,7.934025
-7.991414,8.405409,2.849786,8.013498
-4.592644,-0.533431,-3.756590,9.762093
1.460948,8.994002,-0.316302,-1.824237
-0.158413,0.083272,0.464110,12.463849
1.775174,10.049557,-12.182638,-10.046659
2.358823,12.282773,-7.842422,-14.153797
-12.035099,5.972380,4.833186,4.524257
7.608034,-2.037811,5.651546,3.090448
0.013950,11.977732,-4.468078,-14.024572
2.739023,4.286972,-2.834268,7.511449
6.554745,9.589847,-5.949530,-8.342132
-8.568194,3.561098,10.857962,9.942922
0.157446,-0.860906,-2.246532,7.223436
-3.719525,-2.007227,-0.421256,5.710305
11.519540,5.640650,3.378679,-3.757555
0.599675,4.186338,-10.598826,9.768816
-0.665132,2.909254,-1.358048,7.582790
-2.664707,9.167732,-11.595128,-6.226862
-9.861805,11.190707,7.284260,5.777231
11.715069,-4.114166,5.668184,2.967581
-5.153706,3.391785,-0.631477,4.662960
8.868717,-2.126737,3.825787,0.714011
13.461442,1.196387,2.426006,2.093800
-4.295374,-1.436133,-1.182684,7.963077
-15.563491,9.337836,7.996033,9.789356
-7.457814,3.265747,6.729422,6.747494
1.957519,9.831858,-12.416685,-11.385795
1.420077,6.030217,-0.770680,4.871170
-0.027963,-0.738169,-0.509587,5.081507
5.015699,-1.420814,1.279881,3.937022
-12.359052,5.040123,5.451998,10.105044
3.449942,5.897322,1.670542,0.082349
3.458183,-1.757692,4.653692,1.063270
1.200694,9.177571,-2.327599,-7.514869
4.322120,-9.946703,8.864773,0.835005
5.243678,-0.057055,4.082978,-2.493206
6.537950,1.034552,10.013013,-3.553157
-0.236731,10.092484,-7.353044,-3.422919
-8.251975,4.559765,6.059599,6.391393
8.346846,-1.735151,5.311624,-2.889479
3.252022,9.805180,-11.128395,-6.691000
5.023095,7.279326,-11.227586,-9.894299
1.346681,10.564491,-15.060091,-8.849492
6.245883,-6.427828,5.227357,-3.649656
4.328186,2.747087,-0.205846,1.310733
1.829214,5.549989,-1.039180,-3.392310
4.616523,10.667253,-8.427514,-11.294373
0.644648,7.364305,-0.020882,5.506795
-1.391406,8.495921,-6.127222,7.430993
-7.567017,5.485964,2.441048,0.126631
-7.502783,7.830020,9.294912,6.330073
9.630468,-5.970927,13.636516,0.042037
6.411672,-4.880012,2.888802,-3.511335
5.427704,10.387908,-3.552774,-9.128002
1.965127,15.335901,-7.085246,-10.512979
-12.415536,7.233411,5.171735,12.309475
-4.329345,5.370233,4.498827,1.074440
-9.280148,8.448370,5.762705,9.256018
-8.988025,7.310557,5.137277,8.814019
-13.513064,6.342398,4.568064,10.112379
0.449670,8.195706,-7.007974,-7.828491
3.738024,3.636808,-6.359787,-5.214607
0.308839,1.727028,2.208130,-4.485024
-8.635709,6.534431,10.105798,1.780004
-8.693500,3.766795,7.599661,8.632237
10.884359,-3.191675,10.737718,2.291578
7.367726,-0.520140,11.045290,-0.675605
-0.227548,2.287316,2.714127,3.959456
-8.317885,4.042942,-1.495287,6.396591
-1.435376,1.811045,10.132151,0.245194
0.946101,8.017808,-1.066530,-0.049146
9.687470,1.282632,14.478883,-1.203687
-10.767026,6.898168,4.074999,9.320544
-9.542843,10.646784,10.315362,6.429252
-2.426924,5.544410,-0.491443,14.692264
4.432986,-0.937242,8.426865,-3.941491
0.913453,4.337754,1.013341,5.170895
9.886193,3.270183,-10.897411,-11.752040
6.762942,2.507016,10.377047,1.270954
10.879787,-3.529876,3.035267,-0.138431
-4.095812,6.697508,-0.525266,4.918506
7.125660,0.319021,1.933181,0.348881
1.402130,3.345802,4.129884,2.981911
-7.497533,4.318330,2.004029,5.725132
2.500157,3.511442,0.558235,10.455279
0.828298,5.020888,-0.945724,5.919621
-1.544686,7.016062,3.417086,9.675439
3.603768,3.958465,3.427514,-1.996172
-9.641763,5.625184,3.755748,2.877412
-11.803562,3.576827,5.071464,11.153380
6.977964,-8.291150,6.658012,1.137941
3.199017,5.465228,-4.934941,10.500642
2.073816,8.197263,3.498613,9.175729
-1.210864,4.893460,3.119541,2.748323
