-2.3345,-3.7146
6.0604,5.034
2.7651,2.1564
-2.0857,-2.4363
-0.62852,0.22236
-1.9277,-0.70251
6.5125,5.3776
7.2614,6.3188
5.6223,7.4737
-3.1075,-2.8156
2.9533,2.934
-4.1742,-3.3838
-3.8558,-3.3945
6.7022,4.1266
-0.67609,0.082079
-0.22592,-0.00092154
0.054319,0.97263
-2.5987,-2.9814
5.9051,6.1219
-1.8685,-2.4544
0.99575,1.3084
-3.5653,-2.7903
-3.4286,-4.4326
3.4185,2.818
-3.4748,-2.9829
5.529,6.2862
3.7521,3.0357
-3.3454,-2.2638
4.8256,5.8885
1.0666,0.49458
0.39302,0.28402
1.0031,-1.4153
1.8289,2.5756
0.25705,-0.090413
0.42247,-1.0431
5.4657,5.0979
6.6344,5.9573
2.4311,2.3991
5.683,6.2974
7.0636,6.094
6.054,6.3013
0.10507,0.50542
6.2046,5.3637
-3.5566,-2.5783
-3.3069,-3.5981
-4.1735,-2.6621
4.2271,7.2474
-2.2107,-4.3585
4.847,6.0759
2.5671,3.7616
6.4257,6.4748
3.4973,3.6696
5.8562,6.5532
2.7557,1.9098
3.0821,2.5296
-2.604,-4.442
4.6025,5.2729
-1.9559,-4.589
-1.9732,-3.7455
-3.7017,-2.4425
-3.1167,-2.7699
0.4513,0.40382
2.2662,3.6908
4.2907,3.2692
3.9267,2.1993
5.2404,7.4907
-3.6421,-3.4535
-3.3406,-3.0644
-1.9366,-4.2416
3.5554,1.5447
2.3436,3.2797
0.2872,-0.19769
-1.4793,-2.4863
-3.2123,-3.0827
-3.0109,-3.4778
6.165,6.1547
-0.30883,-0.13361
-3.2393,-2.4554
-2.1107,-2.5597
0.15352,0.22662
5.2153,5.5427
-0.48876,0.18487
4.6509,3.1402
0.20077,0.5425
5.4191,6.5178
2.4028,3.6761
7.4348,6.89
0.42303,-0.03515
-2.3912,-2.8442
5.2771,5.2662
2.9118,2.292
6.1209,6.1636
-3.3227,-2.8684
5.0653,5.2986
-0.069704,0.093052
-1.5851,-3.5697
5.9436,7.5036
-3.6053,-3.8157
-0.040651,0.91952
2.9589,3.0313
-3.0755,-1.8109
5.097,3.7801
-3.7162,-1.6001
4.9304,4.0577
1.0579,-0.061316
0.24062,-0.74477
5.8099,6.1125
-2.5976,-2.144
-1.1368,-0.83987
2.778,3.8934
-2.4586,-2.7516
1.8404,2.2611
5.4042,6.8869
3.6725,4.2349
2.2974,2.2412
6.3379,5.5744
2.1205,3.3989
-4.0745,-1.4006
7.4958,6.075
0.94569,-0.21521
-3.8269,-3.1487
5.8033,5.8187
1.6233,3.531
6.1863,5.6531
7.0606,6.6011
0.099041,-0.54594
1.9957,2.3669
-3.0509,-3.0085
5.711,4.5584
6.3346,6.6199
-4.0936,-2.472
7.0761,4.7756
4.7923,5.788
-0.18291,1.1042
6.1296,6.3985
-4.7784,-3.7095
-2.2702,-3.3433
-4.246,-2.9552
0.3064,-0.65376
3.6996,2.6592
4.8297,7.0236
3.2486,3.8989
-1.2436,0.243
-3.4863,-2.8752
3.3655,3.8671
5.8122,5.2671
3.0646,2.3959
2.3861,2.6379
7.5456,5.7777
4.9938,6.6362
-2.7527,-1.4533
7.326,5.8054
6.2169,5.5497
5.6943,5.515
0.14155,-0.97848
-2.2328,-3.7374
-0.45073,0.85314
2.5769,2.6092
-3.2302,-3.3144
5.4314,5.0488
-4.792,-2.9726
5.4809,4.4565
0.59131,-0.62357
-3.9544,-3.6293
2.8626,2.8063
2.6415,3.1073
0.16172,-0.81089
5.1162,6.6964
-4.2216,-3.832
-0.072356,-0.70382
-1.6334,-2.6909
6.096,6.4942
-3.5897,-3.6829
5.0536,5.5067
5.3071,6.1833
4.5502,2.586
2.5769,3.1924
-2.7996,-3.5632
0.38548,-0.40621
-2.6141,-2.7965
-2.4144,-2.5921
6.1363,5.5972
0.21527,-0.6045
6.681,6.1262
3.8862,2.5253
-0.076201,-0.7055
1.2374,1.3975
2.2143,1.8181
7.0669,6.2881
6.2973,6.7678
2.2456,2.0265
-0.3602,-1.1302
-1.0687,-0.31266
0.12364,-1.4138
-3.2455,-3.2271
-3.6354,-3.3121
5.8019,6.4941
-3.3623,-2.7814
2.8442,3.4136
6.3892,5.7632
-0.92721,0.15938
-2.3347,-2.9086
-0.86287,0.58018
7.2288,5.7146
-0.85527,-0.22414
-3.9686,-2.6405
5.9676,6.2946
5.9953,6.136
3.472,3.192
-0.31886,-1.3086
3.6709,3.3035
2.4566,2.3419
2.0433,2.2408
6.4111,6.4132
-0.83378,-1.4183
-1.3861,0.057128
-2.4812,-3.9839
-0.56471,0.41243
5.4168,5.8139
5.7209,6.5704
1.9008,2.6709
0.68332,-0.18809
5.4978,6.179
-1.3392,0.091337
-2.5085,-2.8407
4.9077,5.7683
-1.9911,-3.0826
-2.8922,-3.3201
5.577,5.9044
3.1442,2.535
0.26815,-0.85656
-3.056,-2.409
1.11,1.6129
-1.6932,-3.7269
-1.1102,0.74365
6.9469,6.0521
-3.7484,-3.1693
1.1293,0.23701
-0.00080161,-1.0112
-3.3215,-2.833
0.71718,0.7778
0.14078,-0.46989
4.6432,5.7323
-2.252,-2.1393
-2.8118,-2.6896
-3.0832,-3.8192
0.91692,-0.70812
5.6408,6.6692
-3.3158,-3.1716
-1.5294,-0.10945
6.5051,7.2124
-0.63798,-0.37681
-3.4283,-4.5456
7.5852,5.9957
0.64809,-0.007388
2.2489,2.6507
-1.043,0.91936
4.4317,5.7023
-0.059818,-0.025817
5.3738,6.1993
6.0907,5.5961
3.8206,2.4127
3.8783,2.0819
0.33575,0.17607
-0.64008,-0.41588
5.9072,4.9666
4.0994,3.5928
2.7795,2.3742
5.8289,5.589
2.9037,2.4536
6.1705,6.6831
-2.8715,-2.2606
-1.9683,-3.298
-3.4263,-3.3753
2.7274,4.8703
0.24822,0.55847
-3.9926,-5.0581
0.36492,1.1393
0.025546,-0.73472
0.35139,-0.6461
-4.4957,-3.2524
4.7823,6.4438
2.9837,2.9221
2.6265,3.1525
5.9778,6.2876
0.48183,1.7585
5.1487,6.0074
-3.2378,-1.78
-1.9207,-2.6203
-3.0405,-3.2846
3.7569,3.6629
0.25193,0.3137
-3.7085,-2.085
-3.6029,-3.0298
0.40121,0.88087
5.6906,6.05
4.3309,2.6869
-3.1648,-2.7676
2.6772,3.5259
-1.4501,-0.78622
2.4288,2.3822
-0.93108,-0.6259
2.1087,0.52265
-0.70866,0.73145
-0.42243,-0.40506
3.8885,4.307
4.5321,2.2227
-2.2228,-2.3233
5.5497,6.1016
4.3104,4.5887
-3.181,-2.9594
1.065,1.8997
-1.4496,0.09318
0.13199,-0.28131
6.1765,6.3354
-3.0048,-3.3186
2.237,1.6813
2.8158,3.2716
5.6898,5.6197
3.5337,3.5938
0.053976,2.2195
-3.858,-2.2753
-0.090392,0.13684
-0.33699,-1.1365
-3.7245,-3.7289
2.7418,2.7508
7.4664,6.667
-2.3161,-3.2449
-2.7626,-2.6938
1.8726,3.5998
-0.69475,0.48297
-2.7776,-2.6568
-4.63,-3.8148
4.0768,3.0568
0.023447,-0.25879
-3.3095,-1.9129
-2.6541,-2.7991
5.5771,6.0167
6.0135,5.3688
-2.6474,-2.0333
2.8547,3.5591
6.1767,4.4885
6.2999,5.9867
-3.0385,-2.4212
0.88753,0.87816
3.2398,3.1855
2.0842,2.6288
4.9816,5.6272
6.0899,5.9278
4.6961,6.6308
-2.3167,-3.0663
5.8351,6.9404
-0.76464,0.090022
-3.8529,-3.8108
-3.2724,-2.8606
5.9489,4.5862
5.6208,5.7742
-2.3184,-2.8465
5.3531,5.4467
2.8177,1.7044
-3.6841,-1.3669
-0.81914,-0.27976
5.3762,5.1587
2.2986,2.9911
5.7038,6.8253
-1.0644,-0.41594
4.681,5.3322
-0.056419,-0.18783
-1.0893,-1.4734
4.183,3.1424
2.3176,1.9786
-0.32842,-1.1571
-2.8175,-3.3573
0.29938,-0.18481
-0.64969,-1.7907
-2.5426,-2.3291
1.8048,1.4102
6.7074,7.6566
-0.75254,-2.4134
5.8099,6.1226
2.8096,3.7936
-0.22537,0.49932
-1.5013,-0.9078
2.1631,3.2414
-2.1622,-2.6433
2.3304,2.6834
6.2157,5.679
6.3848,6.2333
-2.7919,-2.2122
5.5024,6.3642
5.5401,5.1798
-0.32457,-0.54929
0.11609,-0.12379
2.8523,4.6774
0.59674,-0.79866
0.50649,0.56086
5.2281,6.9641
2.8083,3.3661
-0.61388,0.20832
5.5609,5.7523
4.2142,4.0936
5.1607,6.0052
-2.7859,-2.3718
2.9417,2.2237
6.4426,5.8436
-2.3476,-3.567
0.58344,0.47735
-0.36351,-0.075332
2.9874,3.7098
-3.3778,-5.1718
7.172,5.5585
6.5508,6.239
-2.3436,-1.9326
-3.8159,-1.9685
6.3149,5.5301
6.1356,5.0776
-5.3826,-3.3542
3.2129,2.3661
-2.0739,-2.1802
5.496,6.1929
6.3783,5.0646
2.3968,0.49668
1.647,-0.38336
-3.1108,-2.5901
-3.8573,-3.0491
4.9961,6.4999
4.7031,5.4168
-2.8594,-3.0236
3.0212,2.8375
3.2042,3.4114
3.8903,2.703
6.4813,5.269
-2.5814,-2.4915
0.27725,-0.4189
5.5297,7.3301
6.0555,6.5733
-0.39628,-0.91939
3.3909,2.6593
0.39684,-0.70162
-0.44097,-0.2015
-0.54586,-0.44403
-3.223,-3.2798
-0.50344,-1.2228
3.5561,2.1917
3.0719,2.5892
-2.4629,-3.573
-2.686,-3.0136
-2.8261,-4.3226
6.1819,5.9128
-2.866,-2.4112
-2.3136,-3.4151
3.5239,2.5121
2.9557,3.1169
-2.163,-3.5556
-2.8143,-3.4576
4.0208,3.5832
3.7527,3.6889
0.10538,1.2327
-3.9933,-3.4389
0.49553,0.85906
2.2195,2.5167
5.3519,6.4863
2.3976,3.92
2.8953,4.0079
-0.77421,-0.42586
3.3041,2.2765
-2.5968,-2.8184
-2.4817,-2.5895
-2.2276,-2.3101
-2.9874,-2.0844
6.7866,5.6879
3.0575,3.7714
6.7411,5.8636
-1.0632,-0.27622
-2.509,-3.5186
-0.8576,-1.198
2.3502,3.3262
-3.4557,-3.0237
3.0877,1.7045
-2.186,-3.7343
-3.808,-3.4239
6.061,6.5815
0.98753,0.95969
-0.48136,-0.29359
0.20564,0.36963
6.197,7.3642
3.4147,2.3993
6.3206,6.0304
-0.30283,0.92117
-2.4206,-3.6902
-4.3488,-2.4276
6.0289,6.3176
4.2383,3.3353
5.1894,6.3513
-2.3102,-2.4901
-2.66,-4.0469
4.8313,6.1089
-2.4614,-3.3513
4.3161,3.3415
-3.7391,-3.7992
